id,name,year,release,country,language,rating
dd6df5b0-42ee-4e29-a499-bb1fa32b390f,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2013,1979-04-27 18:15:56,China,Russian,3.0
6e423110-1ec2-4c29-b1de-04bcfa7d7914,Polly of the Circus,1900,1929-03-09 10:48:50,Russia,Spanish,2.9
b1f27525-7620-49ff-b638-3158ef44ee17,Takeshis',1993,1903-01-11 02:42:05,China,Chinese,1.2
dd5e55eb-00e7-435c-a210-c7bc58b15b4d,Down and Derby,1913,1906-07-14 08:31:48,China,Chinese,4.2
341aed46-0d1a-4ea8-b4bf-eba841bd9916,Who'll Stop the Rain,1955,1904-02-09 08:27:25,Russia,English,2.2
d21e92aa-9fb8-4013-bf41-7a51216589cf,All the Way Home,1923,1990-03-03 17:25:39,China,Swedish,2.2
9a675762-3ac9-48c7-b074-32c8811b76cb,"End of Violence, The",2007,1978-12-22 20:34:35,China,Swedish,4.3
9b44f6ae-024d-42b9-803e-d4d57c64422b,State and Main,1952,1961-05-01 09:04:08,United States,Swedish,3.6
6a14c1c8-f5ca-4a45-b5d0-5c9c0515c496,Grindhouse,2011,1936-03-09 03:37:17,Russia,Chinese,1.5
a68d7ed0-6ef0-408b-b1c8-2db2ed386e23,From Above,1960,2000-06-24 23:25:01,France,Chinese,1.3
d9b2dc5a-54f1-4c01-b908-d3ef34e978cf,Into the Blue 2: The Reef,1949,2002-07-02 05:27:51,China,German,3.1
a79b531c-68e3-4dfa-ade3-4913a5b89cfe,Surf Ninjas,1922,1925-08-19 05:18:59,Russia,German,1.2
c3e50c6d-d145-4f8a-a7d7-c2426757ab92,Path to War,2019,1978-03-15 10:31:17,China,French,3.8
f20d2cbe-50a1-4238-bf5b-7afb8ca92ca8,Popatopolis,1964,2005-01-13 00:21:04,China,French,2.8
505666ba-1509-4a61-947e-7a6d62dcdfce,Blame It on the Bellboy,1983,1901-06-05 01:40:03,China,Russian,4.4
3d46a649-f205-4b58-8d4f-0d2cda2fdc67,Keane,1900,1921-10-11 06:08:29,Russia,Swedish,1.8
d67a3da9-a707-4d8b-b929-56040bce545a,Kansas City,1992,2016-04-17 12:29:25,Sweden,French,2.7
7fdccc42-a4b9-49ba-81a7-d8b4ca6eb7cf,Ruins,1908,1963-06-20 15:06:04,Russia,Chinese,2.1
899bdadf-56b6-4579-b7d8-a9844f6899bb,Bait,2018,1973-04-27 05:09:41,China,German,4.4
43ff4741-816a-4999-99aa-74599fc23fe8,"Little Vampire, The",2014,1906-01-15 16:01:25,Russia,Spanish,4.5
1f9559ae-6f33-4e76-9a91-dc1cf8ac3cdf,King Lear (Korol Lir),1942,1980-05-04 09:05:37,China,Chinese,3.9
235f17cd-addb-4d8a-829d-7fb8cebda05d,Death Before Dishonor,1953,1949-12-08 13:00:51,Russia,French,2.6
410fa53b-7907-4810-9a48-f3ea46798d29,"Age of Stupid, The",2004,1922-07-24 21:06:25,China,German,2.7
518fe1d1-7a1a-4163-b160-20d9bd5b2639,In the Good Old Summertime,1939,2003-12-28 19:39:06,China,German,1.4
cbde274d-3e0b-4334-98c1-8c19b7e1bfc6,Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)),1944,1941-09-24 08:12:05,Russia,Swedish,2.4
39c976b7-4bd6-4499-ba80-c63c91db414f,Long Hello and Short Goodbye,2020,2003-08-01 21:56:24,Germany,Chinese,4.3
118626cb-1b1d-4437-9678-58fd57546c9d,"Lost World: Jurassic Park, The",1946,1916-09-29 20:41:54,China,English,3.1
8b1c9f00-9075-4670-8ff5-9542faa2212c,Rumble Fish,1927,1943-10-17 12:35:16,Russia,Chinese,4.4
b5982bc3-3439-44b6-93bd-973c3df1db05,Young Goethe in Love,1950,2000-11-12 21:49:21,Russia,Russian,1.0
faf9d199-129d-43d7-a765-1f887b01f218,"Situation, The",2010,1947-09-02 14:28:27,United States,Swedish,4.0
9f4ff277-3b60-4849-990e-90f48b7cd806,Naked Fear,1940,1968-05-19 06:55:12,China,Chinese,2.0
714e88aa-a658-4fbe-9b15-49d1d12c9985,Just the Ticket,1990,2005-04-03 21:04:41,China,French,4.4
6bea3ce5-6c56-4020-89af-c1ecf2fac46b,"Green Hornet, The",2003,1937-07-25 16:09:06,China,Swedish,1.5
faf3c00d-2b59-4789-b9fd-4a98642396e3,Blast from the Past,1961,1964-08-12 20:37:31,Japan,Spanish,5.0
7fefd0b9-d712-4a2d-bfe9-8481de28fc53,Wreck-It Ralph,1924,2008-07-28 19:47:50,China,German,4.4
2a8314bd-58ce-46c4-a159-50126771facb,"Lonely Villa, The",2019,1964-09-27 00:30:30,France,Persian,4.3
22468ce8-216c-4ef7-9b97-c38e5823a219,Forever Amber,1992,1993-02-04 09:34:37,China,English,3.7
e33d98b2-3042-437a-a278-7c84619bb590,Lorna,1994,1904-01-05 12:57:57,Sweden,German,2.9
9856314e-f8ff-4a7f-a092-409fec345840,H6: Diario de un asesino,1952,1960-04-27 19:11:08,Russia,Chinese,2.4
3e5141c1-1382-4a2c-b6b2-0c0b8862a767,What Planet Are You From?,2005,1983-06-03 03:24:46,Russia,English,1.7
87e9c245-4841-4ee9-a386-fcced860797c,Blood and Chocolate,2008,1908-02-08 22:15:06,France,Persian,3.8
5e33ace8-29d6-4fef-8200-bd96c532e1ae,Watchmen,1905,1973-01-05 03:05:41,China,Spanish,3.1
36593560-3d59-493c-9f0d-2527d3e7cf88,"After Fall, Winter",1973,1931-05-10 06:11:29,Sweden,Russian,4.0
fae234b2-440d-4ead-908d-4492243a21d2,"Waiting Game, The",1950,1963-11-11 19:00:14,China,Spanish,3.9
56f96d78-fc3c-4d14-9a71-c51bd8d8c2d8,Signs,1988,1912-06-12 02:55:33,China,Swedish,1.2
79e6c872-a2a2-4ed0-b687-e56247d8bcc5,Jefferson in Paris,1960,1965-05-15 15:50:14,China,Russian,3.6
0de9ce20-cf81-4143-b16d-c93f56f1bf5b,Lonelyhearts,1993,2003-12-15 21:52:34,China,Spanish,4.4
a7da5354-6482-4da9-af30-44a2f661e33c,Chalet Girl,1972,1928-05-07 09:57:03,Russia,Japanese,3.2
64178ab0-1043-4c41-91ac-2ad497b52518,Fools' Parade,1944,1972-02-04 03:28:47,China,Japanese,1.7
e69b88ad-1908-4575-b3ac-a57b0d479040,"Animal Kingdom, The",1906,2014-04-11 17:17:36,China,Russian,1.7
6bc118b9-1631-4a5a-b220-2d65141ba305,300,1989,1907-09-27 03:55:37,China,German,3.7
f7e8470a-2c7f-4b32-9e22-5978d79e7223,"Jonathan Rosenbaum, Present",1936,1978-05-13 12:28:55,Sweden,English,4.5
690243ee-702e-4192-8f64-79ad7467bedc,"Poughkeepsie Tapes, The",1924,1952-05-30 22:10:38,China,Russian,1.8
6ae89093-aa5f-480e-a54e-ca01b1f93fb8,Heaven Is for Real,1978,1987-04-30 17:55:36,Sweden,Persian,2.9
e356db41-58a9-403b-8fb3-e278da0282ef,"Disappearance of Alice Creed, The",1906,1959-07-28 17:12:22,China,French,4.0
271cf44c-44ac-461b-9610-e995f089ecfd,Welcome to Australia,1975,2019-01-26 03:46:44,United States,German,3.2
51659aa0-d345-4f74-96ed-a258f884f82b,For All Mankind,1954,1985-02-19 05:51:02,Russia,German,1.4
c7366482-80c9-4cce-b858-07bfa2ab5e1c,Block Party (a.k.a. Dave Chappelle's Block Party),1987,1958-05-18 22:35:54,Sweden,Swedish,1.5
c5f09d31-abf8-4498-9c34-d90fed15e31d,"Italian Straw Hat, The (Un chapeau de paille d'Italie)",2008,1990-05-22 03:54:24,China,Persian,1.1
043e0a9e-9109-4ce2-978a-ed9f6846e77c,Clockers,1960,1944-11-06 02:13:58,Japan,Persian,1.4
ce1a6ece-c0be-4e25-9775-cf1b20031e69,"Carpetbaggers, The",1905,1985-09-16 04:48:48,Russia,English,3.3
d498f5c3-3790-4071-8076-8026805e59bc,Rocco and His Brothers (Rocco e i suoi fratelli),1965,1993-10-21 05:09:27,Iran,Chinese,2.9
72a261b3-fbcb-4153-b927-961a387bb16a,Blame it on Fidel! (La faute à Fidel!),1962,1964-01-15 14:55:30,China,English,2.6
7cfc0766-a5f5-4f21-bec4-eeb523eaf597,Delicacy (La délicatesse),1989,1918-04-22 15:55:17,China,German,2.0
6e0d1ac1-e721-426f-8b3c-a9b750227e14,"Rumor of Angels, A",1995,1921-07-17 03:42:51,China,Persian,3.0
6fc7da00-160d-451e-a847-84f40eb72cb2,Sleuth,2015,1925-01-23 19:40:41,Sweden,Spanish,1.4
663500f1-3d07-42da-af33-8ac49c630551,Funny Bones,2011,2012-02-12 04:22:37,Russia,Japanese,2.4
4277ab3e-5e99-4ecb-8035-7439f7274f73,"Possession of Joel Delaney, The",1922,2010-10-09 18:12:44,China,German,4.9
a85005c7-a72e-4b42-9455-fb0c2e51caab,Wrong Turn,1935,1943-02-26 18:05:20,China,Russian,1.7
aa32912e-a247-439d-9caa-263f3e2f7e97,Red Canyon,2016,1912-03-31 06:39:37,China,Spanish,4.3
655be391-26e0-4971-a7a6-a9427456d749,California Solo,1913,1976-11-06 08:38:15,China,English,1.1
505d5b8d-06fb-4431-9e4e-7a6884b6ff5b,Youth Without Youth,1977,1996-01-16 05:14:08,Russia,Swedish,2.0
51dc472e-f47b-4993-a3f8-0ceb552a20d4,Gaslight,1952,1992-11-29 07:19:43,China,French,2.7
18e655ca-d746-4bcc-8388-7927e301948f,Born to Be Wild,1911,1913-11-20 04:49:39,Sweden,Russian,2.7
e01427b0-c926-4e65-af07-0b4eb1df6e73,Surviving Christmas,1989,2011-11-20 17:39:53,China,Persian,1.6
28ba478e-74a3-46a1-89d5-e4b8ee25f9a4,Mona and the Time of Burning Love (Mona ja palavan rakkauden aika)),1979,1937-01-27 04:36:56,China,Persian,2.5
94b6275d-8fc5-48d8-afb7-cd57d64bb325,Replicant,1960,1996-02-20 17:21:12,China,Chinese,4.3
2b3ba6d6-8561-4507-8b79-a83bf0651e4f,Life Is What You Make It (Linha de Passe),1935,1901-09-13 12:02:13,China,Swedish,4.6
398a5a0e-caa7-4462-b01d-1f7fc3994395,"Arrival of a Train, The",2018,1995-08-13 07:55:33,China,Swedish,1.9
014d6620-8e59-4d1c-bbef-ec54c6525607,Feast III: The Happy Finish,1996,2016-04-02 01:18:16,China,Japanese,3.8
9acb0e9c-d77c-437f-ba78-f211aa1cf6c0,Mamma Roma,1988,1903-02-26 04:47:33,China,Spanish,4.1
dbcbe993-ce5a-485a-9db5-f5b14aac42b9,"Criminal Life of Archibaldo de la Cruz, The (Ensayo de un crimen)",1980,1981-12-18 15:46:01,France,Japanese,1.4
714edd72-4010-43d4-ab21-aac315538ee0,High Crimes,2015,1957-06-24 06:39:47,China,Persian,1.8
de535f14-e13e-44d8-a4d9-2fe1790302cf,"Idiot, The (Hakuchi)",1965,1962-02-28 06:55:40,China,Spanish,1.1
afb404d4-9ee0-481b-a123-210a9c643a07,"Green Years, The",1945,2014-06-18 00:10:24,Iran,Japanese,1.9
3adfe7ed-1598-4555-b913-eb97305c45ce,True Grit,2001,1987-11-23 15:24:53,China,French,3.5
c3222f1d-736a-4e2f-94c2-81672cb10ac5,"Far Horizons, The",1919,1903-11-23 03:14:47,Sweden,Swedish,1.0
c8d77e70-9e58-4f2d-8f64-77d4b489cb31,"Somewhat Gentle Man, A (En ganske snill mann)",1957,1945-07-25 19:49:15,China,French,3.2
6d5b6129-643a-4aa7-9359-d20831763e14,"Majestic, The",1939,2013-02-17 02:41:09,China,Persian,1.3
05b63a28-c58d-4826-8c84-8b91a4b1ff3d,Hairspray,1941,1979-03-11 08:56:10,China,Russian,3.1
c2734987-fcd9-454f-ad82-46fe39a3718c,Good News,1999,1947-03-06 12:18:54,China,French,4.8
8faf6713-881d-4123-8b39-563a45d87184,Trader Games (Krach),1906,2013-02-04 12:31:08,China,Chinese,4.9
9d1f82a1-ed68-4fc6-878f-a319c3955a2a,"Manta, Manta",1940,1975-11-24 09:00:10,China,German,3.3
b6ea3bf6-8efd-4760-8613-a7cad3554560,Price Check,2015,1969-08-02 21:11:56,China,Persian,4.8
0d00ff13-2355-40fb-8d55-63332db4ab99,Ida,1972,1978-11-29 13:40:13,China,Chinese,2.4
f237edcd-e859-41e5-ac9d-d3907dd6ebf5,Frankenstein,1943,1915-07-23 06:18:25,France,Japanese,2.0
41d5fbde-28c6-4c14-8b06-ce43762e8cc3,"Necessary War, The",1935,1915-05-23 10:55:53,China,Spanish,4.1
13749883-63c4-48d1-9057-e267075a23da,On Probation (Tiempo de Valientes),1918,1951-01-05 16:30:07,China,Russian,1.2
2bd1bccf-549e-4d71-ac4f-3f55621e04b8,"House of the Devil, The",1967,1998-11-22 04:07:28,France,Spanish,3.5
3edee931-33c1-4267-8acb-8332c0a4e0ad,"Map of the World, A",2005,1970-06-26 08:35:06,China,Chinese,2.9
2ddeda75-1561-46c9-a612-30a2238432c8,"Small Back Room, The",1955,2001-08-08 21:27:07,China,French,1.7
2e0bc6fd-679d-476c-bb14-745c4b43432d,On the Outs,1931,1923-07-11 21:10:12,China,Persian,3.6
23caae9d-d0c6-4586-955b-b3653ed0f130,Variety Lights,1966,1956-03-01 03:29:28,China,Russian,3.9
f702ed0d-aa4f-40ff-b801-db974d2cabb0,Price Check,2010,1968-10-06 08:12:42,China,Swedish,3.6
57238e04-3ef0-4f90-8073-fb177c03c4c0,City in the Sea,1902,1914-03-26 07:55:16,China,German,2.0
680595f8-b1c7-4009-9cb0-e71f22e696ca,Frozen Hell (Jäämarssi) ,2002,1918-09-13 09:07:02,France,Japanese,1.6
244ab3d7-147b-4eeb-ab46-569b72ce4017,Labyrinth of Lies,1977,1930-02-13 00:45:06,China,German,4.0
92c1228b-f613-4056-b981-1b6e5a3e0c69,"Walking Dead, The",1919,1918-06-26 01:10:20,China,German,3.2
cdc7090b-f424-40ea-a787-edd0e9d30f61,"Wrong Guys, The",2012,1943-11-03 07:11:18,China,Spanish,2.3
2523a5a1-1b91-419f-8f1e-b5b98263ca0a,"Vault of Horror, The",2016,2014-04-27 06:28:02,Sweden,Spanish,4.9
e7aee273-58c0-496a-b46f-0cbba8b37883,"Key, The",1932,1912-05-21 15:42:38,China,Persian,4.3
52dc904b-b8b6-4cc0-b563-baa7b4842bb9,Why Does Herr R. Run Amok? (Warum läuft Herr R. Amok?),1901,1976-02-28 16:35:59,Japan,Chinese,3.6
e29561fc-8e30-46a5-a266-70238723ccf1,"Dogs of War, The",1982,1968-09-03 00:57:49,China,English,2.4
3ba40e16-3f9c-4c0c-b58f-9dae31705f0e,Stars and Bars,2020,1948-03-31 22:02:36,China,Persian,4.0
dbaffade-2886-4e18-a043-08691e625d56,"Battle of Shaker Heights, The",1963,1918-05-24 08:10:17,Russia,Swedish,3.4
788043cc-4d46-4f40-b760-d69d4555fe01,Middle of Nowhere,1974,1966-11-19 06:38:09,Sweden,French,1.1
3eddd18c-716b-466a-8e48-e7aa719c903b,"Pet, The",1934,1920-01-10 17:13:55,China,English,4.9
82572598-0252-4bdf-aafc-f83286de6f7e,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",1900,2018-04-18 11:55:48,China,Spanish,3.5
7dac2457-70a4-440d-a462-0652ac24b85d,When the Bough Breaks,1993,1996-01-06 12:48:18,United States,French,3.8
779c5803-f404-424f-baa3-89e65d775c8d,To the Shores of Tripoli,1981,1993-12-31 08:36:22,Russia,Chinese,1.7
800daddb-5c1b-4ab2-9581-cddfce3a1d44,"Woman on the Beach, The",1939,1992-01-16 19:43:47,France,Japanese,1.6
35ff54a2-920b-4c5d-abff-17ac91c644a8,Red-Headed Woman,1960,2007-07-22 05:06:13,United Kingdom,French,4.8
f9e5d611-cf2b-4d5d-a6cb-5bb03cec0d64,"Girl Said No, The",1979,1990-10-10 01:43:48,China,Russian,2.1
d1049938-8b6d-4713-8c56-70d0f8205899,Inquire Within,2004,1917-10-09 13:52:40,Russia,Japanese,1.3
93edf2c3-0705-4754-a025-4a4040e0db5a,"Warm December, A",1968,1982-01-26 12:02:55,Iran,German,3.0
0074c543-882d-49fe-91f1-14f2808a81ed,When Eight Bells Toll,2017,1921-12-25 17:02:49,China,French,4.4
1dd9ce12-77f3-4e4e-ab66-03b5de2f30ff,"Dark Knight Rises, The",1914,1957-05-10 19:16:22,Russia,Japanese,2.5
4123e72e-05ad-4ed0-8ed3-ca21ab4c9e53,Hardcore,1932,1946-08-21 15:40:31,France,French,2.6
6b997a80-8fea-4ba2-b5e2-c884922cad93,"King, The",1920,1934-03-15 09:21:28,China,French,3.2
00dc5914-a3be-4932-baec-cd522e898de6,Amish Grace,1930,1995-02-15 05:21:38,China,French,1.0
763e9119-5ffc-47fa-8fc7-375704c4ee59,Dante's Inferno: An Animated Epic,1959,1913-09-24 16:09:10,France,Persian,3.1
ba95717f-c1c7-4df8-b89a-3faac2252a93,Raiders of the Lost Ark: The Adaptation,1930,2017-05-20 00:46:20,Sweden,Spanish,4.8
81093e11-5e50-4812-956d-7b0acec5b40e,Hard Sun,2004,1980-12-30 04:35:16,France,English,3.4
3533bde9-1e49-4eed-82a0-cff746a97d02,Always,1931,1962-09-20 15:26:34,United States,English,2.1
2e367431-b693-436f-873b-425b97425150,Huhwihaji Anha (No Regret),1920,1977-10-15 01:12:13,China,Spanish,4.0
321a1761-5d72-4927-a54c-2a03033589fe,Disturbia,1993,1988-03-23 12:44:28,China,Russian,1.9
7b9bd7a3-d83b-4971-bae7-ec07b3e6dbbb,"Texas Chainsaw Massacre 2, The",2018,1938-10-03 03:01:42,United States,Chinese,4.7
ccdb2726-eb6d-418b-ac05-f828ee6d33fa,Power 98,1965,1911-08-11 01:01:14,Russia,Russian,3.2
d08056e7-b979-44fa-9181-ebedca5ec850,Hot Rod,1912,1962-09-23 17:49:23,China,Chinese,1.5
54b4bf56-fb4f-4e46-bd71-bd1e2d790ce0,Creepshow 3,1954,2002-03-22 13:16:36,United States,Chinese,1.2
45462393-63d3-4f7c-b1d6-859c9a37b287,Woodsman and the Rain (Kitsutsuki to ame),1917,1952-07-21 01:33:04,Russia,Japanese,3.3
93ec2878-c7c2-4130-b205-36fa3711e29b,"Hi-Line, The",1916,1905-08-09 15:38:11,China,German,4.7
67f80290-538f-4c5d-8c0e-6aa4c7e46e88,Love and Lemons (Små citroner gula),1998,1996-01-15 13:06:37,Russia,Russian,4.6
8584c582-2159-461a-92bc-44f3ed2fa519,"Human Scale, The",2020,1911-03-19 13:22:20,Sweden,German,3.6
3c6a208a-8205-46ec-971a-5dff27ffe5c6,"Redes (Fishermen's Nets) (Wave, The)",1997,1973-10-04 15:39:44,China,Swedish,3.8
cfbd1654-0f74-485c-b9f8-c0aa18492da4,Throw Down (Yau doh lung fu bong),2008,1931-12-12 13:38:24,China,Japanese,2.2
848fb512-cb34-437b-8750-e522fb39514e,Things to Come,1905,2006-05-02 21:40:10,Japan,Russian,2.7
f254d28e-7dfb-4785-838a-abe1afe834d6,Airplane!,1935,1937-08-11 07:40:15,Russia,German,4.1
32959765-91d2-4a35-b248-31c02dcf1274,Small Roads,2001,1989-10-18 21:38:54,Iran,Russian,1.5
394b427e-4341-4285-a71e-36855c4ac3c1,In Secret,1957,1906-11-24 07:33:06,China,Spanish,3.0
53e8178b-b009-4e94-8131-59545b7c2833,Dark Circles ,1931,1967-10-26 02:55:11,Sweden,French,4.5
cc9eccd5-5bd9-408c-8bbe-0999a58116f2,Manderlay,1949,1998-07-04 08:33:31,China,Chinese,2.4
c691fd5e-e734-4b6c-8452-33fb5df448eb,Heaven's Gate,1987,1936-09-26 08:14:28,China,German,2.7
090af553-9f3f-4c8e-bcf6-b874f5e437b6,Hope Springs,1982,1917-05-16 15:24:48,Sweden,German,1.1
851ae26a-ead7-4e0a-959a-30fd8d4e3a51,Moebius Redux: A Life in Pictures,1925,1992-02-07 13:14:13,Russia,French,4.4
1ed11dae-cce6-4d6e-93a7-787f44c4ec6b,On the Threshold (Lars i porten),1929,1946-01-04 14:15:13,China,Swedish,1.5
4f2858bc-94c5-4802-9334-b7962b6e23c1,Educating Rita,1968,1949-01-18 21:43:28,China,Spanish,1.4
bfefcecd-774e-430f-b73e-e196a363d7a5,Broadway Rhythm,1999,1974-01-09 09:07:07,France,English,1.7
225a259e-63aa-4082-a8b3-763d791f7bf3,"Pirates Who Don't Do Anything: A VeggieTales Movie, The",2006,1969-12-11 08:48:24,France,Swedish,4.5
d6fb61ee-579a-481b-ba3b-0796494f29e7,Harishchandrachi Factory,1932,2008-05-12 03:07:08,China,Japanese,4.6
160af6d7-b821-408a-abd7-6ae5218df9f5,Riding the Bullet,1962,1928-06-02 16:42:57,China,Swedish,2.4
af693022-8705-430f-8c0b-72d1c2809e98,This Is Not a Film (In film nist),1919,1961-08-09 11:31:31,China,Japanese,4.9
cb90e6b7-6ba3-416c-9fee-b736855e8795,Tribute to a Bad Man,1922,2009-10-04 10:51:37,China,Russian,1.9
4800be22-eb92-4c5b-8077-88dfaeec5340,"Cars That Ate Paris, The",1960,2008-09-25 05:48:18,China,Chinese,4.4
9e18a4ac-7a01-4eb8-a987-113db6a75b42,Bells of Capistrano,1936,1975-07-14 05:48:02,China,Swedish,4.7
544c2f79-26c3-4145-ad39-7a2e18b33fd7,Mega Python vs. Gatoroid,2017,1913-05-16 08:02:28,China,French,4.0
a9598c87-01b4-4c3a-a484-be682cce61df,Female Trouble,1954,1977-06-11 00:40:21,Russia,English,2.1
47001a5d-345b-497b-880a-0741844350fd,Kiki's Delivery Service (Majo no takkyûbin),1911,1970-01-13 17:34:00,China,Chinese,2.6
01c212f3-54c2-4a9f-9e3f-c2378c631e66,"Valachi Papers,The",1927,1964-10-11 13:13:54,China,French,1.7
1bba98aa-9cb2-408c-a368-643f691e22a8,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",1956,1946-06-21 06:14:11,Iran,English,3.8
a5667070-6c5d-4a03-8d9e-cd741255cc0c,Scary or Die,1963,1979-07-26 19:12:43,Germany,Persian,1.8
a5f3135a-2872-49f4-9d38-5e2721053938,Machete Kills (Machete 2),1957,1927-02-09 10:45:19,Germany,Persian,2.3
8be016a0-e43c-4d28-ac5e-a620882915ef,Sodom and Gomorrah,2007,1966-10-13 00:56:22,United States,French,3.6
df429b4d-bd04-4710-96a0-a89cb76781ec,Sasori,1971,1934-02-19 20:18:47,China,Chinese,3.7
6f9b33c0-d52f-46cb-b100-92057b282368,Joni's Promise,2004,1974-01-20 05:50:24,France,Swedish,4.7
0cf0381f-c5f0-402a-b5fe-7a2302bd33fd,Pirates of the Great Salt Lake,1979,1948-04-21 06:52:47,China,Swedish,5.0
84f758a5-1eb6-4e69-bf61-76317eb1a695,Bar Girls,1904,1958-06-01 22:26:48,Russia,Persian,1.1
382a6e78-1b64-419b-9994-a806d3b7f712,Funny People,1900,1914-07-06 07:34:48,United States,Japanese,3.7
ce939a9b-1df1-4343-8284-90c41c67df88,Mascara,1991,1946-01-14 16:43:28,Russia,Persian,3.8
c35a5c53-4d96-42a0-93fd-cfc3a607ba5f,"Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver)",1934,1953-06-01 20:24:01,China,German,2.6
9206a3c2-845d-4684-a9cf-1534922c680c,"Challenger Disaster, The",1962,1953-06-23 12:46:53,Russia,English,3.2
c7411a08-23dd-4858-93ba-9e3e4484e90f,Shot in the Heart,1948,1950-05-16 19:11:38,France,Swedish,4.4
0b74553f-8792-478b-aab4-a600f9daeaad,Cat and Dog,1909,1970-08-30 20:11:18,Russia,Chinese,1.5
bfedb6dc-93bc-4ded-a39a-545623f67aa4,"Hot Rock, The",1923,1910-09-18 01:58:21,China,Swedish,2.8
dc6815aa-8d38-4d0c-9d02-88ea09063020,Vacation from Marriage,1951,1956-09-17 04:30:04,Russia,Spanish,3.6
41942b0d-4de3-41a2-9df5-a96591733057,Hukkle,2020,1944-02-16 05:19:26,Russia,Swedish,1.7
47ff031c-52c3-4bc7-a4ab-1324a9047e90,Hogfather (Terry Pratchett's Hogfather),1926,1997-01-24 02:50:28,China,German,3.0
ced32b74-dd7a-40f2-96ad-dc83d265199d,Crossing the Bridge,1927,1911-07-14 20:02:24,China,Persian,3.4
ae7b6cbc-1523-4a8b-b8d6-654efcbcd839,Rasputin and the Empress,1927,1926-02-27 16:56:31,China,German,2.4
3ea41bf3-3031-4b27-a999-56f58a4435c4,Dillinger Is Dead (Dillinger è morto),1965,1921-11-08 01:05:49,Sweden,Japanese,2.1
51a1d06c-eee6-4b73-b099-daf746b57200,Four Ways Out,2020,1917-03-29 02:27:49,Russia,Japanese,1.2
805083cd-5ee9-44b9-8eab-28a08f821851,The Missionaries,1975,1955-10-30 04:07:45,Russia,Russian,2.7
7ba1f74c-70d2-4aa8-80c8-5afdae6e3e54,Summer School,1985,1999-09-06 01:20:00,China,German,4.6
d2e70f78-b568-4868-9a53-282a4827564f,"Blue Light, The (Blaue Licht, Das)",1966,1960-04-29 13:01:48,France,English,1.4
c1c4682a-10c8-49a8-ac27-9d970a081af4,Citizen Gangster ,1937,1903-03-26 01:00:16,China,English,2.3
36be02a5-a3e4-44dd-87aa-fac4e2368694,Russell Peters: Outsourced,1921,1978-06-07 12:57:30,China,Swedish,2.5
4d0ec375-b09e-438b-896c-c03baefe799e,Moving Violations,1982,1960-04-23 21:21:56,China,Swedish,4.0
b9422b01-c155-462a-9f2a-02754869181f,Eternal Sunshine of the Spotless Mind,1931,1925-03-15 04:36:46,China,Chinese,1.2
ae862886-0f4e-4cb7-b3f0-8b1059cad752,Otello,1988,2001-05-18 18:52:45,China,Japanese,3.8
7655cf2c-32de-4a49-9232-6ee2573cb46d,June 9 ,2014,1918-03-10 00:51:50,China,Japanese,4.8
eeddb1f8-25a2-44cc-b83d-efaa32009324,Best of the Badmen,1906,2004-04-08 18:20:18,China,Russian,3.4
ef18f45c-8d05-4aed-ab80-5c3ff4aeeaee,"Bless Me, Ultima",1909,1908-04-18 15:17:00,Japan,Chinese,4.5
9cd144ff-7ca2-4035-9214-deab3357fef6,Bonnie and Clyde,2016,1995-03-27 10:51:57,Russia,Russian,4.2
d007ecdf-0b6c-4f1f-8582-491b52450f69,Into the Blue,1935,1907-10-29 17:38:06,Iran,French,4.8
12941f34-370c-44b0-9ea4-7b94a79c261e,Fantastic Four,1989,1903-03-26 16:50:41,Japan,Persian,4.0
ac2fa052-8930-4cc7-a1a8-10307aaaf3cb,Leave The World Behind,1913,1973-10-07 02:19:26,United States,German,4.5
a1863af0-7ae1-420a-8a3d-c1f03ab0508b,New York,1946,1966-10-12 18:22:31,China,French,2.3
219f498f-d3dc-4a94-8cbb-c6d27e829560,"Passion of Ayn Rand, The",1909,1923-01-12 14:53:07,China,Spanish,5.0
04bc01d2-e9af-40eb-980f-d643ac5be87e,Third Person,1910,1992-12-31 00:05:33,China,Chinese,3.8
0bc61c95-ac7b-46af-b6e6-cee1ba7a0de3,Night of the Demons 2,1926,1987-08-07 13:54:56,China,Swedish,2.4
8ee0f5ae-840a-4c7d-a241-76d8d398cbdc,Viola,2009,1965-05-18 08:48:00,France,French,3.3
47f33174-7022-402a-b9a8-40ab2f9947bc,Monte Carlo,1985,1926-03-14 09:31:46,China,Persian,1.1
fa207fb6-52d2-4b94-902d-1954eb1126a2,"Heaven Knows, Mr. Allison",1971,2019-06-13 18:10:41,China,Swedish,4.5
c500e7ec-f849-481e-a303-190394cbc370,Fade To Black,2008,2013-09-19 01:52:27,Russia,Spanish,2.0
d7423ee4-4836-477c-b043-b73fd62a40a2,Camila,1944,1928-03-03 03:12:26,Russia,Japanese,1.3
534758e4-089a-4395-a562-bcd6a35c2771,Beneath,2002,1948-09-14 06:48:19,China,Persian,1.3
46111726-ecba-49fd-9706-114a1e3dca65,"Decoy Bride, The",1938,2013-05-13 10:03:03,Russia,Russian,2.7
